,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity
650677,05/24/2021,01101,21,Montgomery County,AL,27.4,62132,62131.0,32.6,61549,35.5,20223,57.3,91.8,76934.0,34.0,76927.0,40.4,75681.0,43.6,24506.0,69.5,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
656396,05/23/2021,01101,21,Montgomery County,AL,27.4,62131,62130.0,32.6,61548,35.5,20223,57.3,91.8,76932.0,34.0,76925.0,40.4,75680.0,43.6,24505.0,69.5,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
657117,05/22/2021,01101,20,Montgomery County,AL,27.3,61776,61775.0,32.4,61202,35.3,20176,57.2,91.8,76531.0,33.8,76524.0,40.2,75353.0,43.4,24468.0,69.4,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
662965,05/21/2021,01101,20,Montgomery County,AL,27.1,61379,61378.0,32.2,60821,35.0,20129,57.1,91.8,76006.0,33.6,76000.0,39.9,74922.0,43.2,24421.0,69.2,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
664306,05/20/2021,01101,20,Montgomery County,AL,27.1,61326,61325.0,32.2,60771,35.0,20124,57.0,91.9,75921.0,33.5,75915.0,39.8,74853.0,43.1,24416.0,69.2,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
668236,05/19/2021,01101,20,Montgomery County,AL,26.8,60636,60635.0,31.8,60100,34.6,20004,56.7,91.8,75210.0,33.2,75204.0,39.5,74235.0,42.8,24321.0,68.9,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
672708,05/18/2021,01101,20,Montgomery County,AL,26.7,60584,60583.0,31.8,60049,34.6,20001,56.7,91.9,75159.0,33.2,75153.0,39.4,74195.0,42.7,24320.0,68.9,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
674611,05/17/2021,01101,20,Montgomery County,AL,26.5,60111,60110.0,31.5,59591,34.3,19942,56.5,91.9,74578.0,32.9,74572.0,39.1,73696.0,42.5,24263.0,68.8,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
676217,05/16/2021,01101,20,Montgomery County,AL,26.5,60106,60105.0,31.5,59587,34.3,19942,56.5,91.9,74568.0,32.9,74562.0,39.1,73686.0,42.4,24263.0,68.8,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
680856,05/15/2021,01101,19,Montgomery County,AL,26.5,60024,60023.0,31.5,59509,34.3,19935,56.5,91.9,74429.0,32.9,74423.0,39.1,73568.0,42.4,24245.0,68.7,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
684645,05/14/2021,01101,19,Montgomery County,AL,26.3,59506,59505.0,31.2,59010,34.0,19879,56.3,91.9,74092.0,32.7,74087.0,38.9,73301.0,42.2,24211.0,68.6,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
687149,05/13/2021,01101,19,Montgomery County,AL,25.9,58711,58710.0,30.8,58228,33.5,19675,55.8,91.9,73529.0,32.5,73524.0,38.6,72750.0,41.9,24066.0,68.2,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
692524,05/12/2021,01101,19,Montgomery County,AL,25.6,57976,57975.0,30.4,57510,33.1,19516,55.3,91.9,72885.0,32.2,72880.0,38.2,72114.0,41.5,23946.0,67.9,D,13.0,14.0,14.0,15.0,Metro,1.0,2.0,2.0,3.0
693802,05/11/2021,01101,19,Montgomery County,AL,25.2,57010,57009.0,29.9,56569,32.6,19300,54.7,91.9,72380.0,32.0,72375.0,38.0,71623.0,41.3,23801.0,67.5,D,13.0,13.0,14.0,15.0,Metro,1.0,1.0,2.0,3.0
697816,05/10/2021,01101,19,Montgomery County,AL,25.2,56964,56963.0,29.9,56525,32.6,19296,54.7,91.9,72353.0,31.9,72348.0,38.0,71598.0,41.2,23800.0,67.5,D,13.0,13.0,14.0,15.0,Metro,1.0,1.0,2.0,3.0
701154,05/09/2021,01101,19,Montgomery County,AL,25.1,56836,56835.0,29.8,56406,32.5,19284,54.7,91.9,72183.0,31.9,72178.0,37.9,71434.0,41.1,23778.0,67.4,D,13.0,13.0,14.0,15.0,Metro,1.0,1.0,2.0,3.0
704583,05/08/2021,01101,18,Montgomery County,AL,25.0,56547,56546.0,29.7,56126,32.3,19221,54.5,91.9,71889.0,31.7,71884.0,37.7,71145.0,41.0,23689.0,67.1,D,13.0,13.0,14.0,15.0,Metro,1.0,1.0,2.0,3.0
708170,05/07/2021,01101,18,Montgomery County,AL,24.5,55581,55580.0,29.2,55178,31.8,18923,53.6,91.9,71166.0,31.4,71161.0,37.3,70435.0,40.6,23486.0,66.6,D,13.0,13.0,14.0,15.0,Metro,1.0,1.0,2.0,3.0
712219,05/06/2021,01101,18,Montgomery County,AL,23.5,53321,53320.0,28.0,52985,30.5,18355,52.0,91.9,70313.0,31.0,70308.0,36.9,69604.0,40.1,23355.0,66.2,D,13.0,13.0,14.0,15.0,Metro,1.0,1.0,2.0,3.0
712522,05/05/2021,01101,18,Montgomery County,AL,23.4,53012,53012.0,27.8,52679,30.3,18304,51.9,92.0,70207.0,31.0,70202.0,36.8,69498.0,40.0,23335.0,66.1,D,13.0,13.0,14.0,15.0,Metro,1.0,1.0,2.0,3.0
716499,05/04/2021,01101,18,Montgomery County,AL,22.9,51819,51819.0,27.2,51524,29.7,17986,51.0,92.0,69709.0,30.8,69704.0,36.6,69014.0,39.8,23179.0,65.7,D,13.0,13.0,13.0,15.0,Metro,1.0,1.0,1.0,3.0
720115,05/03/2021,01101,18,Montgomery County,AL,22.7,51338,51338.0,26.9,51061,29.4,17925,50.8,92.0,69479.0,30.7,69474.0,36.5,68789.0,39.6,23132.0,65.6,D,13.0,13.0,13.0,15.0,Metro,1.0,1.0,1.0,3.0
723521,05/02/2021,01101,18,Montgomery County,AL,22.6,51271,51271.0,26.9,50998,29.4,17918,50.8,92.0,69382.0,30.6,69377.0,36.4,68694.0,39.6,23127.0,65.6,D,13.0,13.0,13.0,15.0,Metro,1.0,1.0,1.0,3.0
728053,05/01/2021,01101,17,Montgomery County,AL,22.5,51065,51065.0,26.8,50798,29.3,17897,50.7,92.0,69278.0,30.6,69273.0,36.4,68595.0,39.5,23117.0,65.5,D,13.0,13.0,13.0,15.0,Metro,1.0,1.0,1.0,3.0
731516,04/30/2021,01101,17,Montgomery County,AL,22.1,49983,49983.0,26.2,49762,28.7,17713,50.2,92.0,68807.0,30.4,68802.0,36.1,68140.0,39.3,23018.0,65.2,D,13.0,13.0,13.0,15.0,Metro,1.0,1.0,1.0,3.0
733835,04/29/2021,01101,17,Montgomery County,AL,21.7,49038,49038.0,25.7,48851,28.1,17523,49.7,92.0,67793.0,29.9,67788.0,35.6,67136.0,38.7,22716.0,64.4,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
736794,04/28/2021,01101,17,Montgomery County,AL,21.2,47992,47992.0,25.2,47837,27.6,17352,49.2,92.0,66892.0,29.5,66887.0,35.1,66253.0,38.2,22310.0,63.2,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
739820,04/27/2021,01101,17,Montgomery County,AL,20.9,47286,47286.0,24.8,47141,27.2,17213,48.8,92.0,66341.0,29.3,66336.0,34.8,65708.0,37.9,22081.0,62.6,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
742190,04/26/2021,01101,17,Montgomery County,AL,20.6,46694,46694.0,24.5,46569,26.8,17137,48.6,92.0,65733.0,29.0,65728.0,34.5,65121.0,37.5,21974.0,62.3,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
746728,04/25/2021,01101,17,Montgomery County,AL,20.5,46453,46453.0,24.4,46334,26.7,17091,48.4,92.0,65570.0,29.0,65565.0,34.4,64968.0,37.4,21958.0,62.2,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
748586,04/24/2021,01101,16,Montgomery County,AL,20.3,46049,46049.0,24.2,45932,26.5,17012,48.2,92.0,65421.0,28.9,65416.0,34.3,64827.0,37.3,21938.0,62.2,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
754501,04/23/2021,01101,16,Montgomery County,AL,19.9,45126,45126.0,23.7,45024,25.9,16871,47.8,92.0,64972.0,28.7,64967.0,34.1,64388.0,37.1,21862.0,62.0,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
756740,04/22/2021,01101,16,Montgomery County,AL,19.5,44063,44063.0,23.1,43974,25.3,16656,47.2,92.0,64330.0,28.4,64325.0,33.8,63760.0,36.7,21751.0,61.7,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
760556,04/21/2021,01101,16,Montgomery County,AL,19.0,43145,43145.0,22.6,43066,24.8,16498,46.8,92.1,63778.0,28.2,63773.0,33.5,63226.0,36.4,21652.0,61.4,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
761484,04/20/2021,01101,16,Montgomery County,AL,18.6,42220,42220.0,22.2,42152,24.3,16323,46.3,92.2,63293.0,27.9,63288.0,33.2,62755.0,36.1,21570.0,61.1,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
766786,04/19/2021,01101,16,Montgomery County,AL,18.0,40815,40815.0,21.4,40763,23.5,16086,45.6,92.2,62752.0,27.7,62747.0,32.9,62230.0,35.8,21447.0,60.8,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
768472,04/18/2021,01101,16,Montgomery County,AL,18.0,40657,40657.0,21.3,40606,23.4,16063,45.5,92.2,62681.0,27.7,62676.0,32.9,62164.0,35.8,21445.0,60.8,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
773188,04/17/2021,01101,15,Montgomery County,AL,17.6,39953,39953.0,21.0,39906,23.0,16000,45.4,92.2,62413.0,27.6,62408.0,32.8,61903.0,35.7,21423.0,60.7,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
776468,04/16/2021,01101,15,Montgomery County,AL,17.1,38744,38744.0,20.3,38702,22.3,15792,44.8,92.2,61742.0,27.3,61737.0,32.4,61253.0,35.3,21329.0,60.5,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
779342,04/15/2021,01101,15,Montgomery County,AL,16.7,37805,37805.0,19.8,37765,21.8,15566,44.1,92.3,60780.0,26.8,60775.0,31.9,60319.0,34.7,21165.0,60.0,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
783930,04/14/2021,01101,15,Montgomery County,AL,16.3,36969,36969.0,19.4,36933,21.3,15407,43.7,92.3,60165.0,26.6,60160.0,31.6,59718.0,34.4,21014.0,59.6,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
786882,04/13/2021,01101,15,Montgomery County,AL,16.0,36155,36155.0,19.0,36122,20.8,15208,43.1,92.4,59404.0,26.2,59399.0,31.2,58982.0,34.0,20888.0,59.2,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
789883,04/12/2021,01101,15,Montgomery County,AL,15.7,35539,35539.0,18.7,35507,20.5,15020,42.6,92.4,58504.0,25.8,58499.0,30.7,58113.0,33.5,20744.0,58.8,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
794135,04/11/2021,01101,15,Montgomery County,AL,15.5,35141,35141.0,18.4,35109,20.2,14923,42.3,92.5,58207.0,25.7,58202.0,30.5,57835.0,33.3,20715.0,58.7,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
795480,04/10/2021,01101,14,Montgomery County,AL,15.3,34618,34618.0,18.2,34589,19.9,14783,41.9,92.6,57887.0,25.6,57882.0,30.4,57538.0,33.1,20678.0,58.6,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
797843,04/09/2021,01101,14,Montgomery County,AL,15.0,33891,33891.0,17.8,33862,19.5,14623,41.4,92.6,56667.0,25.0,56662.0,29.7,56380.0,32.5,20535.0,58.2,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
803379,04/08/2021,01101,14,Montgomery County,AL,14.6,33048,33048.0,17.3,33020,19.0,14406,40.8,92.8,55488.0,24.5,55483.0,29.1,55241.0,31.8,20355.0,57.7,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
806937,04/07/2021,01101,14,Montgomery County,AL,14.2,32185,32185.0,16.9,32157,18.5,14170,40.2,92.9,54286.0,24.0,54281.0,28.5,54074.0,31.1,20146.0,57.1,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
808884,04/06/2021,01101,14,Montgomery County,AL,13.9,31511,31511.0,16.5,31483,18.1,13986,39.6,93.0,53308.0,23.5,53304.0,28.0,53110.0,30.6,20015.0,56.7,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
813803,04/05/2021,01101,14,Montgomery County,AL,13.8,31156,31156.0,16.4,31130,17.9,13876,39.3,93.1,52652.0,23.2,52648.0,27.6,52477.0,30.2,19915.0,56.4,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
814585,04/04/2021,01101,14,Montgomery County,AL,13.7,31037,31037.0,16.3,31011,17.9,13850,39.3,93.2,52383.0,23.1,52379.0,27.5,52213.0,30.1,19873.0,56.3,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
817794,04/03/2021,01101,13,Montgomery County,AL,13.6,30805,30805.0,16.2,30780,17.7,13792,39.1,93.2,52028.0,23.0,52024.0,27.3,51860.0,29.9,19816.0,56.2,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
820949,04/02/2021,01101,13,Montgomery County,AL,13.4,30281,30281.0,15.9,30258,17.4,13604,38.6,93.3,51123.0,22.6,51119.0,26.8,50987.0,29.4,19690.0,55.8,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
826869,04/01/2021,01101,13,Montgomery County,AL,13.1,29736,29736.0,15.6,29714,17.1,13411,38.0,93.4,50262.0,22.2,50258.0,26.4,50134.0,28.9,19516.0,55.3,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
827414,03/31/2021,01101,13,Montgomery County,AL,12.9,29268,29268.0,15.4,29246,16.8,13254,37.6,93.4,49139.0,21.7,49135.0,25.8,49036.0,28.2,19320.0,54.8,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
833485,03/30/2021,01101,13,Montgomery County,AL,12.6,28556,28556.0,15.0,28536,16.4,13019,36.9,93.4,48166.0,21.3,48162.0,25.3,48080.0,27.7,19150.0,54.3,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
833853,03/29/2021,01101,13,Montgomery County,AL,12.4,28060,28060.0,14.7,28040,16.2,12838,36.4,93.5,46914.0,20.7,46913.0,24.6,46847.0,27.0,18942.0,53.7,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
840110,03/28/2021,01101,13,Montgomery County,AL,12.3,27851,27851.0,14.6,27833,16.0,12781,36.2,93.5,46682.0,20.6,46681.0,24.5,46618.0,26.9,18903.0,53.6,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
842607,03/27/2021,01101,12,Montgomery County,AL,12.1,27440,27440.0,14.4,27425,15.8,12623,35.8,93.5,45966.0,20.3,45965.0,24.1,45906.0,26.4,18807.0,53.3,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
844976,03/26/2021,01101,12,Montgomery County,AL,11.9,26974,26974.0,14.2,26959,15.5,12416,35.2,93.5,45132.0,19.9,45131.0,23.7,45074.0,26.0,18683.0,53.0,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
849086,03/25/2021,01101,12,Montgomery County,AL,11.7,26390,26390.0,13.9,26375,15.2,12189,34.5,93.6,44286.0,19.6,44285.0,23.2,44229.0,25.5,18457.0,52.3,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
853098,03/24/2021,01101,12,Montgomery County,AL,11.3,25636,25636.0,13.5,25621,14.8,12026,34.1,93.6,43287.0,19.1,43286.0,22.7,43234.0,24.9,18266.0,51.8,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
856388,03/23/2021,01101,12,Montgomery County,AL,11.0,24983,24983.0,13.1,24968,14.4,11824,33.5,93.6,42416.0,18.7,42415.0,22.3,42370.0,24.4,18049.0,51.2,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
859555,03/22/2021,01101,12,Montgomery County,AL,10.7,24292,24292.0,12.7,24277,14.0,11548,32.7,93.6,41727.0,18.4,41726.0,21.9,41684.0,24.0,17828.0,50.5,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
861480,03/21/2021,01101,12,Montgomery County,AL,10.7,24125,24125.0,12.7,24110,13.9,11503,32.6,93.7,41482.0,18.3,41481.0,21.8,41439.0,23.9,17788.0,50.4,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
865134,03/20/2021,01101,11,Montgomery County,AL,10.6,23961,23961.0,12.6,23946,13.8,11447,32.4,93.7,41229.0,18.2,41228.0,21.6,41188.0,23.7,17734.0,50.3,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
869285,03/19/2021,01101,11,Montgomery County,AL,10.3,23285,23285.0,12.2,23270,13.4,11282,32.0,93.8,40616.0,17.9,40615.0,21.3,40577.0,23.4,17580.0,49.8,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
871139,03/18/2021,01101,11,Montgomery County,AL,9.8,22089,22089.0,11.6,22074,12.7,10924,31.0,93.8,39320.0,17.4,39319.0,20.6,39284.0,22.6,17196.0,48.7,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
876287,03/17/2021,01101,11,Montgomery County,AL,9.6,21751,21751.0,11.4,21736,12.5,10751,30.5,93.8,38619.0,17.1,38618.0,20.3,38584.0,22.2,17000.0,48.2,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0
877929,03/16/2021,01101,11,Montgomery County,AL,9.3,21108,21108.0,11.1,21093,12.2,10339,29.3,93.9,37599.0,16.6,37598.0,19.7,37564.0,21.6,16681.0,47.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
880059,03/15/2021,01101,11,Montgomery County,AL,9.2,20864,20864.0,10.9,20849,12.0,10216,29.0,93.9,36966.0,16.3,36965.0,19.4,36933.0,21.3,16508.0,46.8,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
886024,03/14/2021,01101,11,Montgomery County,AL,9.2,20757,20757.0,10.9,20742,11.9,10144,28.8,93.9,36561.0,16.1,36560.0,19.2,36529.0,21.0,16350.0,46.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
888538,03/13/2021,01101,10,Montgomery County,AL,9.1,20587,20587.0,10.8,20572,11.9,10055,28.5,93.9,36273.0,16.0,36272.0,19.0,36241.0,20.9,16250.0,46.1,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
890723,03/12/2021,01101,10,Montgomery County,AL,8.8,20024,20024.0,10.5,20009,11.5,9812,27.8,94.0,35685.0,15.8,35684.0,18.7,35653.0,20.5,16073.0,45.6,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
894614,03/11/2021,01101,10,Montgomery County,AL,8.4,18946,18946.0,9.9,18931,10.9,9335,26.5,94.0,34918.0,15.4,34917.0,18.3,34886.0,20.1,15788.0,44.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
897466,03/10/2021,01101,10,Montgomery County,AL,8.0,18033,18033.0,9.5,18021,10.4,9015,25.6,94.0,34221.0,15.1,34220.0,18.0,34191.0,19.7,15543.0,44.1,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
900763,03/09/2021,01101,10,Montgomery County,AL,7.5,17089,17089.0,9.0,17078,9.8,8598,24.4,94.1,33252.0,14.7,33251.0,17.5,33225.0,19.1,15158.0,43.0,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
904852,03/08/2021,01101,10,Montgomery County,AL,7.1,16141,16141.0,8.5,16131,9.3,8260,23.4,94.1,31200.0,13.8,31199.0,16.4,31174.0,18.0,14809.0,42.0,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
908065,03/07/2021,01101,10,Montgomery County,AL,7.0,15856,15856.0,8.3,15846,9.1,8196,23.2,94.1,30843.0,13.6,30842.0,16.2,30818.0,17.8,14720.0,41.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
911554,03/06/2021,01101,9,Montgomery County,AL,6.8,15432,15432.0,8.1,15424,8.9,8016,22.7,94.1,30421.0,13.4,30420.0,16.0,30400.0,17.5,14582.0,41.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
914747,03/05/2021,01101,9,Montgomery County,AL,6.3,14260,14260.0,7.5,14254,8.2,7485,21.2,94.1,29741.0,13.1,29740.0,15.6,29721.0,17.1,14308.0,40.6,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
918599,03/04/2021,01101,9,Montgomery County,AL,5.8,13226,13226.0,6.9,13221,7.6,6896,19.5,94.0,29171.0,12.9,29170.0,15.3,29152.0,16.8,14056.0,39.8,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
920852,03/03/2021,01101,9,Montgomery County,AL,5.4,12312,12312.0,6.5,12307,7.1,6320,17.9,94.0,28606.0,12.6,28605.0,15.0,28587.0,16.5,13849.0,39.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
923923,03/02/2021,01101,9,Montgomery County,AL,5.1,11505,11505.0,6.0,11501,6.6,5767,16.3,93.9,28070.0,12.4,28069.0,14.7,28051.0,16.2,13616.0,38.6,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
927980,03/01/2021,01101,9,Montgomery County,AL,4.8,10807,10807.0,5.7,10803,6.2,5271,14.9,93.8,27585.0,12.2,27584.0,14.5,27566.0,15.9,13374.0,37.9,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
930156,02/28/2021,01101,9,Montgomery County,AL,4.6,10470,10470.0,5.5,10466,6.0,5044,14.3,93.8,27395.0,12.1,27394.0,14.4,27376.0,15.8,13313.0,37.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
934544,02/27/2021,01101,8,Montgomery County,AL,4.2,9609,9609.0,5.0,9605,5.5,4428,12.6,93.8,26987.0,11.9,26986.0,14.2,26968.0,15.5,13117.0,37.2,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
937925,02/26/2021,01101,8,Montgomery County,AL,4.0,9037,9037.0,4.7,9033,5.2,4050,11.5,93.8,26185.0,11.6,26185.0,13.7,26168.0,15.1,12760.0,36.2,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
939592,02/25/2021,01101,8,Montgomery County,AL,3.8,8546,8546.0,4.5,8542,4.9,3729,10.6,93.7,25179.0,11.1,25179.0,13.2,25162.0,14.5,12438.0,35.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
945131,02/24/2021,01101,8,Montgomery County,AL,3.5,8024,8024.0,4.2,8020,4.6,3451,9.8,93.6,24710.0,10.9,24710.0,13.0,24693.0,14.2,12291.0,34.8,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
946290,02/23/2021,01101,8,Montgomery County,AL,3.4,7668,7668.0,4.0,7664,4.4,3239,9.2,93.6,24350.0,10.8,24350.0,12.8,24333.0,14.0,12146.0,34.4,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
950626,02/22/2021,01101,8,Montgomery County,AL,3.2,7187,7187.0,3.8,7183,4.1,2857,8.1,93.6,24012.0,10.6,24012.0,12.6,23995.0,13.8,11992.0,34.0,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
952262,02/21/2021,01101,8,Montgomery County,AL,3.1,7115,7115.0,3.7,7111,4.1,2807,8.0,93.6,23958.0,10.6,23958.0,12.6,23941.0,13.8,11959.0,33.9,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
956282,02/20/2021,01101,7,Montgomery County,AL,3.1,6909,6909.0,3.6,6905,4.0,2637,7.5,93.5,23838.0,10.5,23838.0,12.5,23821.0,13.7,11886.0,33.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
961095,02/19/2021,01101,7,Montgomery County,AL,2.9,6607,6607.0,3.5,6603,3.8,2430,6.9,93.4,23187.0,10.2,23187.0,12.2,23170.0,13.3,11643.0,33.0,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
962756,02/18/2021,01101,7,Montgomery County,AL,2.7,6127,6127.0,3.2,6123,3.5,2121,6.0,93.2,22414.0,9.9,22414.0,11.8,22397.0,12.9,11247.0,31.9,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
966778,02/17/2021,01101,7,Montgomery County,AL,2.7,6012,6012.0,3.2,6008,3.5,2057,5.8,93.1,21644.0,9.6,21644.0,11.4,21633.0,12.5,10971.0,31.1,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
968520,02/16/2021,01101,7,Montgomery County,AL,2.5,5758,5758.0,3.0,5754,3.3,1866,5.3,93.1,20758.0,9.2,20758.0,10.9,20747.0,12.0,10578.0,30.0,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
974231,02/15/2021,01101,7,Montgomery County,AL,2.4,5356,5356.0,2.8,5352,3.1,1540,4.4,92.9,20097.0,8.9,20097.0,10.5,20088.0,11.6,10298.0,29.2,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
977183,02/14/2021,01101,7,Montgomery County,AL,2.3,5286,5286.0,2.8,5282,3.0,1485,4.2,92.9,19955.0,8.8,19955.0,10.5,19947.0,11.5,10228.0,29.0,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
980653,02/13/2021,01101,6,Montgomery County,AL,2.2,5055,5055.0,2.7,5051,2.9,1296,3.7,93.0,19255.0,8.5,19255.0,10.1,19248.0,11.1,9987.0,28.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
